block_height,market,position,account,coll_usd_e8,debt_usd_e8,health,health_low,health_high,liquidatable,dust
9049309,zest-v2,SP18QG8A8943KY9S15M08AMAWWF58W9X1M90BRCSJ,SP18QG8A8943KY9S15M08AMAWWF58W9X1M90BRCSJ,709978062467,0,,,,n/a,false
9049309,zest-v2,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,SP1PSYNK6TC5ZN8VZRRE5FWCDS6WKGYM3HDG20P7S,492987050846,143350084933,2.40733,2.386919,2.427843,no,false
9049309,zest-v2,SPN1N23CVHGY42Q427G2FTKV5ACCRGM2YW297S2H,SPN1N23CVHGY42Q427G2FTKV5ACCRGM2YW297S2H,44071576742,0,,,,n/a,false
9049309,zest-v2,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,SPWR8S1HA6NMAVA303586N9155SRVWMW2E9FNF7W,177900556834,57715162965,2.62003,2.62003,2.62003,no,false
9049309,zest-v2,SP1BF4EVVHGA3NP0272SWTFG2HMNNVGEZ849SMJKV,SP1BF4EVVHGA3NP0272SWTFG2HMNNVGEZ849SMJKV,100236758,0,,,,n/a,false
9049309,zest-v2,SP2JF9JVQ6AYYG3VDYYSM7B87DZTK2QAX783H3T5R,SP2JF9JVQ6AYYG3VDYYSM7B87DZTK2QAX783H3T5R,101239139,0,,,,n/a,false
9049309,zest-v2,SP3N0TGQW4GDYHCFZ6K7CS6W3JV0E5P7ZFJ99CRNV,SP3N0TGQW4GDYHCFZ6K7CS6W3JV0E5P7ZFJ99CRNV,998358868,0,,,,n/a,false
9049309,zest-v2,SP30HNZBF70T85SX828P2G205WH1KPMFAG4EF7B13,SP30HNZBF70T85SX828P2G205WH1KPMFAG4EF7B13,4340248494238,0,,,,n/a,false
9049309,zest-v2,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,SP21GTVTEEDQBBQSK6FPEG4G4XGQRJGJDQV41CAD,8569108121083,800243041304,6.424879,6.341564,6.508612,no,false
9049309,zest-v2,SP39AHHCMG916GWSN5Y76HVCVGNJ17TPN8EQQC0C,SP39AHHCMG916GWSN5Y76HVCVGNJ17TPN8EQQC0C,86806949135,0,,,,n/a,false
9049309,zest-v2,SP1KWXY7SS74W9MS9AZCS6928V8S9G6QBPG63J3Z5,SP1KWXY7SS74W9MS9AZCS6928V8S9G6QBPG63J3Z5,12585025100012,0,,,,n/a,false
9049309,zest-v2,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,SP33HRNWBTQK9GEPQN7G4SD9D7RCNGAQZDM53EHX4,13799091189635,8459792811431,1.141797,1.132116,1.151526,no,false
9049309,zest-v2,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,SP34M22KZDV4TYQZEAM10XC96TZR1G5W75FRHG3KA,657674995619,128575166697,3.069061,3.029262,3.109059,no,false
9049309,zest-v2,SP3EY8W8ZEXHM7ZV54CV04TJZDWNFK05YRXG9Z784,SP3EY8W8ZEXHM7ZV54CV04TJZDWNFK05YRXG9Z784,300710477,0,,,,n/a,false
9049309,zest-v2,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,SP2EM5T1YJNVDRKXC4M7J1EJV9NTN84K9PN1ZS8GE,2913608330620,603648766517,2.895997,2.858443,2.933739,no,false
9049309,zest-v2,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,SP3P9YYQGNK092YZY6G2VNEDS88S5X4THY0GY0QEH,1024963334,260167346,1.772834,1.743886,1.802396,no,true
9049309,zest-v2,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,SP27S3S4W7VDGSSFXVNQ193VMMK1WFYRKJ9PSZBMK,47497690984297,13986974630728,2.377096,2.356941,2.397352,no,false
9049309,zest-v2,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,SP2W2RGEQVNXD20JPMJ5CHD4X57Z0N4HTTSZZGSWX,832452540104,91709144694,6.353966,6.300092,6.40811,no,false
9049309,zest-v2,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,SP22YFNH4BYXM6QK3XN55JTJSRBHE99K5VPH8S4BR,3125548250310,946570308025,1.981183,1.955492,2.007003,no,false
9049309,zest-v2,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,SP2Y8413YYHHEY7XVV9Z9NSHJCN5Y4AVPA70P11FJ,16780954039490,4963964411106,2.366388,2.346324,2.386553,no,false
9049309,zest-v2,SP3GPV7YEVS2VNFYYXEJA4HWXA0HFX4SMFK9F12P7,SP3GPV7YEVS2VNFYYXEJA4HWXA0HFX4SMFK9F12P7,1947857796,0,,,,n/a,false
9049309,zest-v2,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,SP2KT5QAA7WP41DC83BR5J6T8TZXSDX7YXFFSPXV,37754504523633,11211914708379,2.357149,2.337163,2.377235,no,false
9049309,zest-v2,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,SP1GWNW9GKX5WT7GPPB8S0BKXD257VGFYY24X0C74,511615681803,232599038646,1.539692,1.530454,1.548931,no,false
9049309,zest-v2,SP2BZV3QAJ137RP1GZBE3M7V05HP7D8D7M3MNMQZ5,SP2BZV3QAJ137RP1GZBE3M7V05HP7D8D7M3MNMQZ5,100236758,0,,,,n/a,false
9049309,zest-v2,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,SP2TZ63CQSBF7AD4DKK291JMXD19SJJX593K29QFK,92453254241944,27719726079603,2.334701,2.314906,2.354596,no,false
9049309,zest-v2,SP2YJ3JANF1WDV5B0NZT90K4RHYS06D138Z8DRPEF,SP2YJ3JANF1WDV5B0NZT90K4RHYS06D138Z8DRPEF,64859169449,0,,,,n/a,false
9049309,zest-v2,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,SP39DC776TVRWSPSXNXCCM80APY6EBV4J1Y3HAZYJ,121653827247869,37205945644971,2.288819,2.269949,2.307775,no,false
9049309,zest-v2,SP1FM9PFWR9V3529C9HC1Z3CGBDA9ZPFXNJQ3KW26,SP1FM9PFWR9V3529C9HC1Z3CGBDA9ZPFXNJQ3KW26,100236558,0,,,,n/a,false
9049309,zest-v2,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,SPYWXJD80VG7FF3MQTVWF35F4Z1E288KHYB4XZ7D,82755382505,56474399441,1.245557,1.245557,1.245557,no,false
9049309,zest-v2,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,SPCE87V29VDPEAS925YMV2VG3CMBHY0BXKB08NA4,8403312186261,1876308078368,2.015389,1.997068,2.033825,no,false
9049309,zest-v2,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,SPJN63YWJP48HDQP24HBPW3HAXTQHCNSQKKEQ8CR,295703306901,83306161677,1.597319,1.572671,1.622443,no,false
9049309,zest-v2,SP1NBXW464PR9JB39KZVX22MEB09V00J0T2EDTKT8,SP1NBXW464PR9JB39KZVX22MEB09V00J0T2EDTKT8,1201925933,0,,,,n/a,false
9049309,zest-v2,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,SP7FK90J99KBY7NG66WE2H2PZ4VHMCXD05700JEB,1159455042637,595023285956,1.364011,1.352446,1.375635,no,false
9049309,zest-v2,SP2W1SVB87R7XZ1Z3DS70PG6B40MZ732V9X4EM7CJ,SP2W1SVB87R7XZ1Z3DS70PG6B40MZ732V9X4EM7CJ,100236458,0,,,,n/a,false
9049309,zest-v2,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,SP1XSRW2PAZ2MNVNRTA0BE2PV4JT4AM4S8MTQWXBM,682554821119,157756490684,3.028645,3.002966,3.054453,no,false
9049309,zest-v2,SP36MA6C287NE2QVQ41B2HPDXGMMPW2VZQPHGQQPD,SP36MA6C287NE2QVQ41B2HPDXGMMPW2VZQPHGQQPD,138198036964,0,,,,n/a,false
9049309,zest-v2,SP36GM02ZN51CR5R5PN6BXJXA5WNF6FNT5HJZ1BH2,SP36GM02ZN51CR5R5PN6BXJXA5WNF6FNT5HJZ1BH2,100236458,0,,,,n/a,false
9049309,zest-v2,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,SP2M7K3YM8813404G1R7AXV106CPWH0Z5ZA80JVAV,2283545692539,100222405675,13.670869,13.493591,13.849036,no,false
9049309,zest-v2,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,SP23DZ9XYT3YNF70MHAV9Y3622H8B3DX10WMWT2T9,406605917695,94880991916,1.928444,1.896955,1.960601,no,false
9049309,zest-v2,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,SP16GZQEWNJ8S05KQY0T0Z2KQ070WSSK96B99EN0E,1361408912697,445718339838,2.138091,2.119962,2.15631,no,false
9049309,zest-v2,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,SPF5VC4PPKY9MYZMJEAXA5M9JWJQY9HBPKQVQTYV,17639799028716,7700110276235,1.603595,1.589999,1.61726,no,false
9049309,zest-v2,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,SP2CCCQP1WN3FG67K3V4S85JG9SRZN2KKRJ3M3GNG,26000167425259,10561254548975,1.723291,1.709409,1.737231,no,false
9049309,zest-v2,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,SP1S3JBC47G2VVK0C6W7GT221C4CH3605GH95EAD9,33557222424389,7174679415134,3.274022,3.246262,3.301921,no,false
9049309,zest-v2,SP3R0QDSN9RWK9BK7M56SHQM0RT5RRDRKD7TXDHWS,SP3R0QDSN9RWK9BK7M56SHQM0RT5RRDRKD7TXDHWS,9204376396,0,,,,n/a,false
9049309,zest-v2,SPW02JA8DY901YCB6VRJNB9YG6PWPE85BJR1EFN0,SPW02JA8DY901YCB6VRJNB9YG6PWPE85BJR1EFN0,118872551094,0,,,,n/a,false
9049309,zest-v2,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,SPDJ718REZ9JKKNY49MX6YPDKD33GJN0DFGCAKSW,191708853291,94393770396,1.421664,1.413134,1.430194,no,false
9049309,zest-v2,SP1HFKSHW80G693GR78AB0TFZYQKRVVC5A4PWWR7M,SP1HFKSHW80G693GR78AB0TFZYQKRVVC5A4PWWR7M,3211190,0,,,,n/a,false
9049309,zest-v2,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,SPTWWMRF4ECHHJV8RSJF3057DNBFQCEMJH1DGTF,1017179046420,392470217276,1.555041,1.536059,1.574089,no,false
9049309,zest-v2,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,SP6P4SYXEPH76C7PANGTKY4K157E8W4BF3Q5VS38,85121815739,30972593171,1.923806,1.912263,1.935349,no,false
9049309,zest-v2,SP31VD9ZBK2ZPE822YMJ64VZBFCFH6N104P9CGS9,SP31VD9ZBK2ZPE822YMJ64VZBFCFH6N104P9CGS9,25918508901,0,,,,n/a,false
9049309,zest-v2,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,SP1JBBGYFQ7M19C2C8N08HGP3M57NZYE3QZKKT79K,1899474457013,215122729524,6.180807,6.132668,6.22912,no,false
9049309,zest-v2,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,SP1ZCA2YV8TGX1NCJ8K04P5WJSGJVM1XD44APZD9Q,2250685181668,230633339357,6.831101,6.77868,6.883699,no,false
9049309,zest-v2,SP3E79RBQ5TEJEE0EAVM3EGGT1RYE2MXER76ZY5HX,SP3E79RBQ5TEJEE0EAVM3EGGT1RYE2MXER76ZY5HX,24583310000,0,,,,n/a,false
9049309,zest-v2,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,SP3PJNWBNEFR01Q77QA8K7YGVJARP3BYW2ZAKAGPY,157585337231,54739708393,1.727287,1.709151,1.745424,no,false
9049309,zest-v2,SP297X0FT0DEX920VJAK3SBWZX5JWR0D9VKWCQN9J,SP297X0FT0DEX920VJAK3SBWZX5JWR0D9VKWCQN9J,96294558,0,,,,n/a,false
9049309,zest-v2,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,SPCDCWBEZ9ZEK49BNMDE2MDMJ0E01W02H9SA4TVZ,22433709304491,8071994327489,1.667522,1.647189,1.687924,no,false
9049309,zest-v2,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,SP17WH9WXDENGR4EXFVZNDE9RW2M19H5C8SQAMTG3,3285448754479,1111836197253,1.772985,1.749994,1.796092,no,false
9049309,zest-v2,SP22T9GSQ4XP8K546CFV8V1QSA4PANXJH7Q5C335Y,SP22T9GSQ4XP8K546CFV8V1QSA4PANXJH7Q5C335Y,7364448043,0,,,,n/a,false
9049309,zest-v2,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,SPG99HRA08KD448X2HJBPX79M6EM63H7YHD8V8Z1,1442529554659,473307288124,2.590601,2.5906,2.590601,no,false
9049309,zest-v2,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,SPCWSSHF9ATPJQSWSWV121Z5GNMZ4Y0H7Q5KY9P4,229431406475,23680014653,5.813292,5.737908,5.889054,no,false
9049309,zest-v2,SP2TBW5EM2JEH10756JC1FSG784P0SVYZ9F2ZBJ7K,SP2TBW5EM2JEH10756JC1FSG784P0SVYZ9F2ZBJ7K,192428543369,0,,,,n/a,false
9049309,zest-v2,SP3YJCY4SJHGJNVNC4925EC4YHPQRGTW8FS2YG50S,SP3YJCY4SJHGJNVNC4925EC4YHPQRGTW8FS2YG50S,81321032451,0,,,,n/a,false
9049309,zest-v2,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,SP1JMTQXF50R6X6NJRHRSP5S5NBWQS4CKMSCQYSPM,273956406640,88520922267,1.856893,1.834182,1.879683,no,false
9049309,zest-v2,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,SP1MX7J2TYR250GAYRF7M9927EEM16H52GX72PRPV,374617924000,54984172715,4.087917,4.034907,4.141193,no,false
9049309,zest-v2,SP2Y55WKSPB1ACM5RZDAKPDKHECZJD4GZ4V311NP7,SP2Y55WKSPB1ACM5RZDAKPDKHECZJD4GZ4V311NP7,226245357812,0,,,,n/a,false
9049309,zest-v2,SP1JJ337VVH9Y9W3GA4Q7EV0P4NMJR7E2HXTX4BS6,SP1JJ337VVH9Y9W3GA4Q7EV0P4NMJR7E2HXTX4BS6,3039430837,0,,,,n/a,false
9049309,zest-v2,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,SPWC45P8JQP1VG9NDNPJ6ZXPVZ4XXGK06GXR5XN3,5535670408058,3962805079853,1.187371,1.187371,1.187371,no,false
9049309,zest-v2,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,SP28ZTJS8Q58ERK8MDNFGQA85CHQRP4SYH85B95SG,520008173532,428867133341,1.030638,1.030638,1.030638,no,false
9049309,zest-v2,SP1RGW2YQ6W5J8KCTY0MC30AHVX1XE7GS9A6YM73,SP1RGW2YQ6W5J8KCTY0MC30AHVX1XE7GS9A6YM73,36333879741371,0,,,,n/a,false
9049309,zest-v2,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,SPN6PP6AWX1QXY86M6XT9PY6AF9SRM6RK9GXZ7F7,6507170,788861,7.011494,7.011493,7.011494,no,true
9049309,zest-v2,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,SP1R6EB0P5AFNA0G47QNJRJFNFZHHV51WSMW0AJS9,336553102655,127139274658,1.852985,1.837274,1.868775,no,false
9049309,zest-v2,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,SP1D6WJMETM08X6FAEXMQFPJ5R96GGTDE4REQYF39,58393783667,28350664369,1.441788,1.429563,1.454074,no,false
9049309,zest-v2,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,SP3Q2Q6DEHY9VVZ87B6QPWYEMTB7665H8W1PTZKAK,3209639458,2612995685,1.044087,1.044086,1.044087,no,false
9049309,zest-v2,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,SP3RY185H0R8TNX4PGRYFZ07AV001N23N1FJX9MEE,839817236,31760019,11.899167,11.704871,12.097587,no,true
9049309,zest-v2,SP25SF2MPZZS8Q20QA3VTYJXTHAHCRNM5MSZYDNB0,SP25SF2MPZZS8Q20QA3VTYJXTHAHCRNM5MSZYDNB0,362541356285,0,,,,n/a,false
9049309,zest-v2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,SP25CTYTHDRXY6WHR5MQB413VANTV48589EH0KGS2,27755083489,11383915110,2.072382,2.072382,2.072382,no,false
9049309,zest-v2,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,SP3TGRP71Q5CMXQD0PQTEDMHS2A0JDZ64F6MGHVM7,518422358300,151017671266,1.544787,1.519562,1.570546,no,false
9049309,zest-v2,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,SP3YTSN86F8K72Y1VD1FZZ4CZ01YVC031S61CSRSN,365387287600,51386234577,4.266364,4.214537,4.318364,no,false
9049309,zest-v2,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,SP1F919MMKCFJJBTPMTHZM9YNM7QF62VK19QM5RSQ,614636374080,256480134694,1.6775,1.663277,1.691795,no,false
9049309,zest-v2,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,SP14W78Q821B3HQ3ED30624Z1F13X4JMFZY3N5SK4,31646586,9082131,2.090693,2.068741,2.112646,no,true
9049309,zest-v2,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,SP17951KHZ2D8Z8QYFD3YKRHNZTPVPHQ4061EX42J,111613731043,40376883994,1.935008,1.923398,1.946619,no,false
9049309,zest-v2,SP20M883T8FJ6S63VJQEXE5ZMP91ZMKVR5RN5N0DR,SP20M883T8FJ6S63VJQEXE5ZMP91ZMKVR5RN5N0DR,25558984020,0,,,,n/a,false
9049309,zest-v2,SP3W52FFFV8Y1589SF5K9E9D4TE6KKWW5VMREZ0N4,SP3W52FFFV8Y1589SF5K9E9D4TE6KKWW5VMREZ0N4,31884111,0,,,,n/a,false
9049309,zest-v2,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,SPAVTRFAKSERRCX95PHR41JAB7Q6DP7Z27MSN1G3,339735013233,63507980287,2.407268,2.367961,2.44741,no,false
9049309,zest-v2,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,SP2WEPFRFH6KJWJK6JDZQH9B4J9JJRZ3CPQ3MDWVC,6245985265,1501991831,2.495081,2.462726,2.527598,no,false
9049309,zest-v2,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,SP2KJ1XEC1QW5JMCXREM2EKWGZAY2KY7SJN5ZMR20,4106003657,1517816974,2.299423,2.299423,2.299423,no,false
9049309,zest-v2,SP108KSQHW8PT4GK2C8T4ZE9XN738DFY8MXVD1SRT,SP108KSQHW8PT4GK2C8T4ZE9XN738DFY8MXVD1SRT,160424425685,0,,,,n/a,false
9049309,zest-v2,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,SP377VY1GYPGERJDMPR4SJG3RTH2DP3VF6M3PBSJZ,336345440769,100970434030,2.33179,2.312019,2.351659,no,false
9049309,zest-v2,SP3163VNMQR33CXNEKVNAMY9E3Y92R1NPWFVJRGGP,SP3163VNMQR33CXNEKVNAMY9E3Y92R1NPWFVJRGGP,389880229,0,,,,n/a,false
9049309,zest-v2,SP28M9DGNGEBAFX1G41DHDNYX0E6JSKR0CFDZ12SS,SP28M9DGNGEBAFX1G41DHDNYX0E6JSKR0CFDZ12SS,257706517236,147474274002,1.485347,1.485347,1.485347,no,false
9049309,zest-v2,SP36RBBMH2KTHE9KW799S7FAVSXW3CHP7HRY4H59E,SP36RBBMH2KTHE9KW799S7FAVSXW3CHP7HRY4H59E,190473407475,22493561314,3.810559,3.748338,3.8741,no,false
9049309,zest-v2,SP2AA7AHRRX2S47KQBZ6YXRWV2JRM05MDGAM90APN,SP2AA7AHRRX2S47KQBZ6YXRWV2JRM05MDGAM90APN,548317789085,222714199570,2.092683,2.092683,2.092683,no,false
9049309,zest-v2,SPW7YD7KERH17N8900ZVMC2641KEM3N5PQZBPAZM,SPW7YD7KERH17N8900ZVMC2641KEM3N5PQZBPAZM,2219455570396,1163178049602,1.335667,1.327368,1.34397,no,false
9049309,zest-v2,SP2WH24ZBG0956J91J7J5W54NB51K2MYE8YVM4JVS,SP2WH24ZBG0956J91J7J5W54NB51K2MYE8YVM4JVS,5174123263167,1826876025118,1.699335,1.678742,1.719996,no,false
9049309,zest-v2,SPEA7MNNAGXMF8RQ93M7MXAZ6AZ8ED0BQH24G72H,SPEA7MNNAGXMF8RQ93M7MXAZ6AZ8ED0BQH24G72H,220919678784,50570627965,1.965842,1.933742,1.998622,no,false
9049309,zest-v2,SP388NTWTSAW7GZC2EJWY5C8XHWJB6NEPJ7ED75HA,SP388NTWTSAW7GZC2EJWY5C8XHWJB6NEPJ7ED75HA,53281304483,0,,,,n/a,false
9049309,zest-v2,SP3FJQK31NMDM594YKP1640V5WESX38ENSSJ3YC6B,SP3FJQK31NMDM594YKP1640V5WESX38ENSSJ3YC6B,209928203,0,,,,n/a,false
9049309,zest-v2,SP2P05RNY7X6DY0YZH3K7DZRQ89PQ2V73NGRC5ZPV,SP2P05RNY7X6DY0YZH3K7DZRQ89PQ2V73NGRC5ZPV,1677978042247,596075896347,1.970529,1.953821,1.98732,no,false
9049309,zest-v2,SP1RB1V65A1PAAXYT8PVFFFC6T1FN9E8RQX7HMDKC,SP1RB1V65A1PAAXYT8PVFFFC6T1FN9E8RQX7HMDKC,4114205128,0,,,,n/a,false
9049309,zest-v2,SP1YEPYCQP39HBK44CJG01BNK3C5YGW0C3CY264M2,SP1YEPYCQP39HBK44CJG01BNK3C5YGW0C3CY264M2,46257448619,0,,,,n/a,false
9049309,zest-v2,SP2R8C36A8KVBBWYC4ASD6V36S2E9VJ0FXWV2T4CP,SP2R8C36A8KVBBWYC4ASD6V36S2E9VJ0FXWV2T4CP,57529249464700,28145519323524,1.430795,1.418664,1.442987,no,false
9049309,zest-v2,SP29VGS4E2P3TTSS27YJ9D581VY1MWTDEE5036PJT,SP29VGS4E2P3TTSS27YJ9D581VY1MWTDEE5036PJT,5746087,1800,1915.362333,1890.000665,1939.783964,no,true
9049309,zest-v2,SP23402K8H5S3YFE2MDD0QS063A1DCH15DKJYNY7T,SP23402K8H5S3YFE2MDD0QS063A1DCH15DKJYNY7T,74166428810,14852131309,2.996193,2.964733,3.027653,no,false
